14,0.483278,0.893170,0.325713,0.000000
15,0.508934,0.880129,2.883715,0.000000
16,0.546516,0.872025,0.000000,0.000000
17,0.585688,0.939130,0.000000,0.000000
18,0.510046,0.949868,0.648962,0.000000
19,0.531691,0.928023,2.981546,0.000000
20,0.562303,0.905707,0.000000,0.000000
0,0.705905,0.881898,0.583380,0.000000
1,0.659149,0.823911,0.000000,-0.707199
2,0.599193,0.789790,-2.586283,0.000000
3,0.546756,0.791779,-2.920665,0.000000
4,0.497287,0.804877,0.000000,0.000000
5,0.600492,0.743586,0.000000,1.072183
6,0.537176,0.662402,-2.976049,0.000000
7,0.488351,0.617562,-2.921606,0.000000
8,0.445269,0.592729,0.000000,0.000000
9,0.589770,0.805248,0.000000,0.935480
10,0.478081,0.801951,-3.127698,0.000000
11,0.430406,0.801207,-3.030120,0.000000
12,0.407954,0.803366,0.000000,0.000000
13,0.582209,0.873439,0.000000,1.075738
14,0.477099,0.879183,0.247261,0.000000
15,0.503103,0.871086,2.859450,0.000000
16,0.540726,0.870344,0.000000,0.000000
17,0.578072,0.934218,0.000000,0.000000
18,0.502669,0.937605,0.539746,0.000000
19,0.527621,0.921092,2.968075,0.000000
20,0.561021,0.906530,0.000000,0.000000
0,0.702748,0.877512,0.564884,0.000000
1,0.665037,0.816779,0.000000,-0.681379
2,0.604150,0.786291,-2.638301,0.000000
3,0.550649,0.788380,-2.988671,0.000000
4,0.499981,0.798228,0.000000,0.000000
5,0.594440,0.741787,0.000000,1.035779
6,0.529970,0.662182,-3.016617,0.000000
7,0.483825,0.617873,-2.953915,0.000000
8,0.443198,0.591405,0.000000,0.000000
9,0.583951,0.802222,0.000000,1.099043
10,0.479772,0.793547,-3.124632,0.000000
11,0.432240,0.790400,-3.062436,0.000000
12,0.405227,0.790753,0.000000,0.000000
13,0.579421,0.871091,0.000000,0.765201
14,0.479981,0.880783,-0.029891,0.000000
15,0.502359,0.879275,3.007272,0.000000
16,0.536823,0.881590,0.000000,0.000000
17,0.580387,0.932853,0.000000,0.000000
18,0.506424,0.941784,0.574047,0.000000
19,0.525219,0.926137,2.872319,0.000000
20,0.552379,0.913847,0.000000,0.000000
0,0.699927,0.875558,0.572172,0.000000
1,0.657654,0.815824,0.000000,-0.602122
2,0.596668,0.784036,-2.717644,0.000000
3,0.541673,0.780923,-3.064131,0.000000
4,0.492667,0.781948,0.000000,0.000000
5,0.593506,0.739482,0.000000,1.058913
6,0.527821,0.664567,-3.091633,0.000000
7,0.481252,0.616523,-2.922802,0.000000
8,0.439303,0.588908,0.000000,0.000000
9,0.582925,0.800205,0.000000,1.016682
10,0.474667,0.798507,3.055601,0.000000
11,0.427237,0.793668,-2.966813,0.000000
12,0.402727,0.795463,0.000000,0.000000
13,0.577605,0.868550,0.000000,0.778551
14,0.476084,0.879358,0.234378,0.000000
15,0.499354,0.871115,2.764564,0.000000
16,0.535555,0.872440,0.000000,0.000000
17,0.577297,0.927891,0.000000,0.000000
18,0.501258,0.937605,0.674011,0.000000
19,0.518357,0.919961,2.795465,0.000000
20,0.545477,0.906695,0.000000,0.000000
0,0.702268,0.879722,0.568960,0.000000
1,0.654143,0.814691,0.000000,-0.478802
2,0.589013,0.772400,-2.746642,0.000000
3,0.530853,0.761760,-3.047652,0.000000
4,0.478987,0.757237,0.000000,0.000000
5,0.595673,0.743340,0.000000,1.075193
6,0.525854,0.669151,-3.122987,0.000000
7,0.479676,0.621877,-2.933909,0.000000
8,0.437955,0.593975,0.000000,0.000000
9,0.588589,0.807024,0.000000,0.970648
10,0.475770,0.808111,3.078419,0.000000
11,0.432390,0.805786,3.110590,0.000000
12,0.410875,0.803963,0.000000,0.000000
13,0.585528,0.878111,0.000000,0.633634
14,0.478839,0.889679,0.053198,0.000000
15,0.498019,0.886560,2.963700,0.000000
16,0.531723,0.887123,0.000000,0.000000
17,0.585698,0.940278,0.000000,0.000000
18,0.503690,0.950980,0.746984,0.000000
19,0.517847,0.933968,2.743157,0.000000
20,0.544833,0.919976,0.000000,0.000000
0,0.699160,0.882851,0.576071,0.000000
1,0.660382,0.826409,0.000000,-0.602615
2,0.600184,0.791615,-2.636075,0.000000
3,0.546511,0.790619,-3.045153,0.000000
4,0.492089,0.794866,0.000000,0.000000
5,0.592810,0.746839,0.000000,1.026847
6,0.524146,0.669601,-3.047858,0.000000
7,0.474704,0.623507,-2.948926,0.000000
8,0.431966,0.596849,0.000000,0.000000
9,0.582094,0.806810,0.000000,1.108859
10,0.474883,0.799180,-3.125197,0.000000
11,0.429695,0.796708,-2.975198,0.000000
12,0.408646,0.799070,0.000000,0.000000
13,0.575534,0.873477,0.000000,0.743346
14,0.477620,0.884922,0.028464,0.000000
15,0.502268,0.881328,2.911737,0.000000
16,0.539013,0.884460,0.000000,0.000000
17,0.573454,0.931901,0.000000,0.000000
18,0.501025,0.941634,0.546101,0.000000
19,0.521315,0.925237,2.829375,0.000000
20,0.551793,0.913504,0.000000,0.000000
0,0.706249,0.878804,0.570262,0.000000
1,0.649361,0.814080,0.000000,-0.491649
2,0.582133,0.770748,-2.760719,0.000000
3,0.524493,0.759563,-2.981578,0.000000
4,0.473829,0.757959,0.000000,0.000000
5,0.608224,0.744945,0.000000,1.059099
6,0.528882,0.670853,3.138388,0.000000
7,0.481336,0.626168,-2.969334,0.000000
8,0.442464,0.600581,0.000000,0.000000
9,0.603981,0.813216,0.000000,0.703533
10,0.481216,0.814092,3.123317,0.000000
11,0.437717,0.813607,3.103555,0.000000
12,0.418372,0.812655,0.000000,0.000000
13,0.600890,0.885937,0.000000,0.587036
14,0.483406,0.900342,0.748146,0.000000
15,0.491201,0.891099,2.491191,0.000000
16,0.518966,0.884898,0.000000,0.000000
17,0.599605,0.949565,0.000000,0.000000
18,0.509582,0.961021,1.176695,0.000000
19,0.514888,0.941662,2.414834,0.000000
20,0.538067,0.926591,0.000000,0.000000
0,0.703609,0.883068,0.572327,0.000000
1,0.656511,0.819919,0.000000,-0.684908
2,0.590231,0.785730,-2.547342,0.000000
3,0.533524,0.792454,-3.016170,0.000000
4,0.485277,0.804437,0.000000,0.000000
5,0.595772,0.742698,0.000000,1.135472
6,0.524723,0.669845,-3.087364,0.000000
7,0.474550,0.623692,-2.911837,0.000000
8,0.431216,0.599228,0.000000,0.000000
9,0.589600,0.809617,0.000000,0.831282
10,0.470698,0.813721,-3.107834,0.000000
11,0.430141,0.816494,-2.798890,0.000000
12,0.414076,0.823495,0.000000,0.000000
13,0.585629,0.884270,0.000000,0.782025
14,0.475697,0.900866,0.373294,0.000000
15,0.495708,0.889325,2.705204,0.000000
16,0.529975,0.886345,0.000000,0.000000
17,0.585201,0.947719,0.000000,0.000000
18,0.506531,0.962402,0.792081,0.000000
19,0.522060,0.939418,2.710312,0.000000
20,0.549856,0.922555,0.000000,0.000000
0,0.703938,0.877476,0.589317,0.000000
1,0.654989,0.814286,0.000000,-0.618035
2,0.588268,0.779339,-2.641064,0.000000
3,0.531371,0.780366,-2.996552,0.000000
4,0.483952,0.788169,0.000000,0.000000
5,0.603464,0.741566,0.000000,1.053960
6,0.525457,0.671212,-3.135178,0.000000
7,0.476454,0.627582,-2.980719,0.000000
8,0.435163,0.601315,0.000000,0.000000
9,0.600602,0.808388,0.000000,0.820965
10,0.475029,0.811059,-3.137152,0.000000
11,0.431032,0.812191,-3.065016,0.000000
12,0.409506,0.814400,0.000000,0.000000
13,0.597309,0.882637,0.000000,0.617924
14,0.479182,0.908780,0.299467,0.000000
15,0.495955,0.899237,2.829692,0.000000
16,0.526797,0.892813,0.000000,0.000000
17,0.594623,0.946894,0.000000,0.000000
18,0.505890,0.968527,0.764234,0.000000
19,0.519284,0.947512,2.683706,0.000000
20,0.546658,0.930898,0.000000,0.000000
0,0.702819,0.880196,0.579864,0.000000
1,0.652053,0.819493,0.000000,-0.689138
2,0.584602,0.781946,-2.575681,0.000000
3,0.528175,0.785221,-2.860188,0.000000
4,0.482332,0.801405,0.000000,0.000000
5,0.606438,0.749884,0.000000,1.031542
6,0.529249,0.671516,-3.073868,0.000000
7,0.480423,0.628236,-2.969429,0.000000
8,0.440222,0.603418,0.000000,0.000000
9,0.601857,0.814068,0.000000,0.871699
10,0.475633,0.816139,3.095304,0.000000
11,0.427285,0.814694,-3.077142,0.000000
12,0.400692,0.815614,0.000000,0.000000
13,0.596292,0.885657,0.000000,0.775764
14,0.478644,0.904612,0.226355,0.000000
15,0.503856,0.894364,2.896893,0.000000
16,0.539608,0.889274,0.000000,0.000000
17,0.591660,0.949293,0.000000,0.000000
18,0.504876,0.963837,0.561951,0.000000
19,0.524617,0.946242,2.876619,0.000000
20,0.555980,0.930585,0.000000,0.000000
0,0.703816,0.883398,0.559610,0.000000
1,0.661921,0.835796,0.000000,-0.796291
2,0.599672,0.802038,-2.503337,0.000000
3,0.547775,0.809422,-2.857965,0.000000
4,0.498069,0.831915,0.000000,0.000000
5,0.600680,0.752907,0.000000,1.036308
6,0.529498,0.666663,-3.003430,0.000000
7,0.482825,0.623821,-2.906182,0.000000
8,0.443970,0.602229,0.000000,0.000000
9,0.593350,0.814202,0.000000,1.001061
10,0.473561,0.808500,3.136976,0.000000
11,0.426731,0.806054,-3.008445,0.000000
12,0.401724,0.808083,0.000000,0.000000
13,0.585742,0.882677,0.000000,0.773174
14,0.477831,0.897554,0.019374,0.000000
15,0.503936,0.893438,2.957753,0.000000
16,0.538301,0.894382,0.000000,0.000000
17,0.582791,0.943508,0.000000,0.000000
18,0.503014,0.953757,0.348008,0.000000
19,0.525411,0.942217,2.981378,0.000000
20,0.554707,0.932652,0.000000,0.000000
0,0.705949,0.889417,0.566865,0.000000
1,0.664382,0.836434,0.000000,-0.769119
2,0.601144,0.802036,-2.480681,0.000000
3,0.545513,0.811170,-2.911491,0.000000
4,0.492231,0.833249,0.000000,0.000000
5,0.595366,0.751829,0.000000,1.068031
6,0.527130,0.669450,-2.940429,0.000000
7,0.476550,0.628727,-2.960369,0.000000
8,0.435388,0.606419,0.000000,0.000000
9,0.586037,0.813087,0.000000,1.080689
10,0.470376,0.810171,-3.025300,0.000000
11,0.424842,0.814330,-3.076702,0.000000
12,0.403103,0.817749,0.000000,0.000000
13,0.579475,0.881293,0.000000,1.005388
14,0.475728,0.903398,-0.031851,0.000000
15,0.506771,0.897811,3.069936,0.000000
16,0.545653,0.893657,0.000000,0.000000
17,0.577306,0.941473,0.000000,0.000000
18,0.506506,0.961096,0.199542,0.000000
19,0.535089,0.946580,3.129889,0.000000
20,0.568859,0.929924,0.000000,0.000000
0,0.700774,0.887864,0.577394,0.000000
1,0.662721,0.833054,0.000000,-0.749911
2,0.598501,0.795670,-2.450781,0.000000
3,0.546393,0.804274,-2.926332,0.000000
4,0.494871,0.824787,0.000000,0.000000
5,0.595293,0.746785,0.000000,1.066645
6,0.528011,0.663406,-2.965713,0.000000
7,0.477084,0.619103,-2.898755,0.000000
8,0.432216,0.596135,0.000000,0.000000
9,0.583425,0.811417,0.000000,1.186723
10,0.464860,0.808655,-3.132034,0.000000
11,0.422203,0.808069,-2.983586,0.000000
12,0.402083,0.810992,0.000000,0.000000
13,0.573953,0.881070,0.000000,1.497681
14,0.471011,0.894720,0.119952,0.000000
15,0.511295,0.884357,2.960805,0.000000
16,0.555012,0.881248,0.000000,0.000000
17,0.569859,0.941562,0.000000,0.000000
18,0.499167,0.949348,0.325222,0.000000
19,0.532818,0.933714,3.000610,0.000000
20,0.571338,0.922054,0.000000,0.000000
0,0.696742,0.877275,0.562721,0.000000
1,0.661915,0.828442,0.000000,-0.758081
2,0.601438,0.790776,-2.427401,0.000000
3,0.552910,0.798466,-2.882821,0.000000
4,0.503176,0.820434,0.000000,0.000000
5,0.591678,0.737323,0.000000,1.057347
6,0.524748,0.656669,-2.991080,0.000000
7,0.476971,0.614116,-2.918097,0.000000
8,0.435328,0.591144,0.000000,0.000000
9,0.579661,0.803427,0.000000,1.135550
10,0.463086,0.795529,-3.111381,0.000000
11,0.421069,0.793956,-2.935657,0.000000
12,0.401680,0.797254,0.000000,0.000000
13,0.570604,0.874922,0.000000,1.056987
14,0.468648,0.883474,0.074271,0.000000
15,0.499401,0.878575,2.888723,0.000000
16,0.539555,0.882398,0.000000,0.000000
17,0.569213,0.938252,0.000000,0.000000
18,0.497222,0.944768,0.386980,0.000000
19,0.523818,0.931015,2.910513,0.000000
20,0.557000,0.922678,0.000000,0.000000
0,0.697588,0.878035,0.563759,0.000000
1,0.658320,0.825556,0.000000,-0.589733
2,0.593918,0.777794,-2.578541,0.000000
3,0.538529,0.773628,-2.961047,0.000000
4,0.480369,0.779786,0.000000,0.000000
5,0.591819,0.737709,0.000000,1.109404
6,0.527957,0.653566,-3.016937,0.000000
7,0.481185,0.605704,-2.883633,0.000000
8,0.439636,0.580858,0.000000,0.000000
9,0.580529,0.804030,0.000000,1.112199
10,0.466529,0.800467,3.059451,0.000000
11,0.421797,0.795374,-2.892941,0.000000
12,0.403174,0.797908,0.000000,0.000000
13,0.572694,0.873551,0.000000,1.251672
14,0.472519,0.879898,0.317281,0.000000
15,0.502535,0.867890,2.719303,0.000000
16,0.545254,0.869674,0.000000,0.000000
17,0.570606,0.931906,0.000000,0.000000
18,0.496737,0.937420,0.577175,0.000000
19,0.521561,0.918482,2.824830,0.000000
20,0.556474,0.906332,0.000000,0.000000
0,0.695777,0.868537,0.570403,0.000000
1,0.653677,0.811545,0.000000,-0.574847
2,0.592018,0.770188,-2.594152,0.000000
3,0.541003,0.767974,-3.019391,0.000000
4,0.491370,0.771895,0.000000,0.000000
5,0.595737,0.731811,0.000000,1.134855
6,0.521628,0.651018,-3.082234,0.000000
7,0.475138,0.606014,-2.942401,0.000000
8,0.436216,0.581069,0.000000,0.000000
9,0.586753,0.798594,0.000000,0.863910
10,0.466073,0.799007,-3.060341,0.000000
11,0.422764,0.802683,-2.949599,0.000000
12,0.402944,0.808311,0.000000,0.000000
13,0.579960,0.870667,0.000000,0.799910
14,0.472746,0.880102,0.211056,0.000000
15,0.494043,0.873541,2.825275,0.000000
16,0.528829,0.874149,0.000000,0.000000
17,0.577180,0.932887,0.000000,0.000000
18,0.497194,0.941632,0.655208,0.000000
19,0.513412,0.926090,2.704861,0.000000
20,0.540917,0.916750,0.000000,0.000000
0,0.697667,0.868173,0.556091,0.000000
1,0.650586,0.808688,0.000000,-0.619466
2,0.588419,0.767790,-2.569689,0.000000
3,0.534284,0.767249,-2.980642,0.000000
4,0.482036,0.775198,0.000000,0.000000
5,0.595771,0.730532,0.000000,1.095485
6,0.523740,0.650132,-3.059417,0.000000
7,0.476055,0.604985,-2.936209,0.000000
8,0.434990,0.579656,0.000000,0.000000
9,0.587761,0.799865,0.000000,0.934820
10,0.469539,0.796461,3.138226,0.000000
11,0.423988,0.794996,-2.916396,0.000000
12,0.403161,0.799068,0.000000,0.000000
13,0.581695,0.873660,0.000000,0.709574
14,0.473358,0.880152,0.219122,0.000000
15,0.493603,0.874353,2.765882,0.000000
16,0.529660,0.877852,0.000000,0.000000
17,0.579341,0.936466,0.000000,0.000000
18,0.496368,0.941967,0.781238,0.000000
19,0.511395,0.924950,2.609364,0.000000
20,0.540169,0.915567,0.000000,0.000000
0,0.695591,0.867626,0.559440,0.000000
1,0.652677,0.808123,0.000000,-0.647560
2,0.588947,0.767498,-2.526148,0.000000
3,0.534599,0.770106,-3.022941,0.000000
4,0.482950,0.778790,0.000000,0.000000
5,0.596844,0.731113,0.000000,1.089623
6,0.526818,0.649682,-3.056886,0.000000
7,0.479752,0.603506,-2.891064,0.000000
8,0.439330,0.580076,0.000000,0.000000
9,0.586462,0.799293,0.000000,0.850460
10,0.471348,0.792734,-3.122685,0.000000
11,0.422622,0.790881,-2.817412,0.000000
12,0.398783,0.797896,0.000000,0.000000
13,0.580425,0.871020,0.000000,0.909142
14,0.473591,0.871637,0.471535,0.000000
15,0.495438,0.860338,2.653620,0.000000
16,0.531730,0.860725,0.000000,0.000000
17,0.577519,0.932338,0.000000,0.000000
18,0.496310,0.935174,0.841251,0.000000
19,0.512056,0.916275,2.651322,0.000000
20,0.540460,0.904736,0.000000,0.000000
0,0.696552,0.869598,0.568467,0.000000
1,0.654636,0.801680,0.000000,-0.521241
2,0.590282,0.754552,-2.632063,0.000000
3,0.536635,0.747944,-2.979809,0.000000
4,0.482993,0.750049,0.000000,0.000000
5,0.596883,0.729993,0.000000,1.105536
6,0.523837,0.644632,-3.077860,0.000000
7,0.477947,0.597452,-2.888965,0.000000
8,0.439341,0.573960,0.000000,0.000000
9,0.588434,0.800531,0.000000,0.913023
10,0.465439,0.796612,3.088186,0.000000
11,0.422166,0.792914,-2.938477,0.000000
12,0.403587,0.795114,0.000000,0.000000
13,0.582158,0.873626,0.000000,0.995287
14,0.469928,0.874057,0.444649,0.000000
15,0.495838,0.861589,2.674706,0.000000
16,0.537708,0.862359,0.000000,0.000000
17,0.578195,0.934336,0.000000,0.000000
18,0.494087,0.936748,0.766991,0.000000
19,0.513686,0.916742,2.667923,0.000000
20,0.547940,0.905315,0.000000,0.000000
0,0.700541,0.863490,0.576156,0.000000
1,0.652333,0.803423,0.000000,-0.599348
2,0.588354,0.763230,-2.589942,0.000000
3,0.534602,0.762731,-2.956239,0.000000
4,0.486748,0.771246,0.000000,0.000000
5,0.599094,0.722039,0.000000,1.061741
6,0.523783,0.643813,-3.023892,0.000000
7,0.475164,0.603957,-2.929401,0.000000
8,0.434617,0.583132,0.000000,0.000000
9,0.591696,0.792774,0.000000,0.874515
10,0.470153,0.790592,-3.089629,0.000000
11,0.422877,0.792201,-2.968203,0.000000
12,0.400364,0.796938,0.000000,0.000000
13,0.586926,0.868910,0.000000,0.737335
14,0.473545,0.880740,0.173475,0.000000
15,0.491498,0.875627,2.876677,0.000000
16,0.525787,0.875198,0.000000,0.000000
17,0.584651,0.935980,0.000000,0.000000
18,0.500290,0.947568,0.747893,0.000000
19,0.514303,0.930464,2.658958,0.000000
20,0.542458,0.918502,0.000000,0.000000
0,0.696265,0.871039,0.555223,0.000000
1,0.656939,0.810184,0.000000,-0.640221
2,0.595169,0.770053,-2.561221,0.000000
3,0.543306,0.770272,-2.955034,0.000000
4,0.491099,0.780354,0.000000,0.000000
5,0.594571,0.733143,0.000000,1.079401
6,0.526055,0.647584,-3.022574,0.000000
7,0.477970,0.600344,-2.917253,0.000000
8,0.436502,0.574794,0.000000,0.000000
9,0.583767,0.801254,0.000000,1.003148
10,0.467748,0.792140,-3.138239,0.000000
11,0.420524,0.788590,-2.899560,0.000000
12,0.398632,0.792280,0.000000,0.000000
13,0.575879,0.873522,0.000000,1.087152
14,0.471261,0.873901,0.368387,0.000000
15,0.498187,0.863395,2.724255,0.000000
16,0.538476,0.865222,0.000000,0.000000
17,0.572778,0.934117,0.000000,0.000000
18,0.496606,0.934108,0.722979,0.000000
19,0.517781,0.915429,2.759777,0.000000
20,0.550154,0.903939,0.000000,0.000000
0,0.700120,0.870360,0.599793,0.000000
1,0.650054,0.805109,0.000000,-0.512387
2,0.583202,0.757827,-2.648577,0.000000
3,0.530582,0.751345,-2.961651,0.000000
4,0.478110,0.754358,0.000000,0.000000
5,0.598640,0.725344,0.000000,1.081785
6,0.525270,0.645295,-3.011607,0.000000
7,0.478668,0.606129,-2.881011,0.000000
8,0.438057,0.587092,0.000000,0.000000
9,0.592452,0.796733,0.000000,0.870499
10,0.463838,0.802610,3.074088,0.000000
11,0.421843,0.801693,-3.125499,0.000000
12,0.402647,0.801582,0.000000,0.000000
13,0.587749,0.871951,0.000000,0.944003
14,0.472906,0.882095,0.342486,0.000000
15,0.498560,0.870311,2.820408,0.000000
16,0.536962,0.866093,0.000000,0.000000
17,0.584091,0.937558,0.000000,0.000000
18,0.501192,0.948027,0.711601,0.000000
19,0.520022,0.927137,2.761776,0.000000
20,0.551296,0.911743,0.000000,0.000000
0,0.701153,0.863012,0.557503,0.000000
1,0.651715,0.804131,0.000000,-0.595413
2,0.590027,0.770305,-2.691138,0.000000
3,0.538286,0.767658,-2.979949,0.000000
4,0.486585,0.773396,0.000000,0.000000
5,0.602808,0.730290,0.000000,1.054306
6,0.526898,0.653655,-3.041929,0.000000
7,0.475515,0.611205,-2.958389,0.000000
8,0.431995,0.587016,0.000000,0.000000
9,0.597296,0.798260,0.000000,0.749172
10,0.474041,0.796160,-3.035960,0.000000
11,0.422661,0.800724,-2.989482,0.000000
12,0.396054,0.807255,0.000000,0.000000
13,0.591010,0.872317,0.000000,0.589995
14,0.475208,0.881059,0.288679,0.000000
15,0.491887,0.874704,2.808326,0.000000
16,0.523076,0.873744,0.000000,0.000000
17,0.588161,0.938798,0.000000,0.000000
18,0.501360,0.943779,1.028696,0.000000
19,0.512013,0.923553,2.546318,0.000000
20,0.536670,0.910378,0.000000,0.000000
0,0.699600,0.876556,0.549070,0.000000
1,0.656547,0.810244,0.000000,-0.618896
2,0.595243,0.767462,-2.555050,0.000000
3,0.543556,0.766285,-2.907818,0.000000
4,0.487224,0.778352,0.000000,0.000000
5,0.590999,0.736047,0.000000,1.089766
6,0.522521,0.648445,-2.994787,0.000000
7,0.474381,0.602643,-2.913005,0.000000
8,0.434248,0.579024,0.000000,0.000000
9,0.579145,0.802859,0.000000,1.078456
10,0.466805,0.791934,-3.095141,0.000000
11,0.420266,0.789582,-2.790535,0.000000
12,0.399970,0.795873,0.000000,0.000000
13,0.572084,0.874764,0.000000,1.302786
14,0.473050,0.873539,0.340577,0.000000
15,0.501438,0.863872,2.757205,0.000000
16,0.541950,0.866151,0.000000,0.000000
17,0.570241,0.935539,0.000000,0.000000
18,0.497368,0.934748,0.705767,0.000000
19,0.520423,0.915529,2.766213,0.000000
20,0.554060,0.904399,0.000000,0.000000
0,0.699782,0.861760,0.541955,0.000000
1,0.655292,0.800199,0.000000,-0.573187
2,0.591155,0.761302,-2.667201,0.000000
3,0.540368,0.757701,-2.875225,0.000000
4,0.493518,0.766984,0.000000,0.000000
5,0.601859,0.728702,0.000000,1.057193
6,0.525287,0.649230,-3.036031,0.000000
7,0.475532,0.607456,-2.960331,0.000000
8,0.435631,0.584761,0.000000,0.000000
9,0.593962,0.798047,0.000000,0.816025
10,0.468937,0.801738,3.107836,0.000000
11,0.420330,0.801532,-3.102764,0.000000
12,0.395894,0.802378,0.000000,0.000000
13,0.588804,0.872157,0.000000,0.801448
14,0.474425,0.882706,0.336169,0.000000
15,0.492911,0.874270,2.799545,0.000000
16,0.528081,0.871234,0.000000,0.000000
17,0.586229,0.936515,0.000000,0.000000
18,0.501732,0.944055,0.769319,0.000000
19,0.516288,0.927205,2.657480,0.000000
20,0.545175,0.915861,0.000000,0.000000
0,0.696809,0.873726,0.557790,0.000000
1,0.658740,0.809994,0.000000,-0.663694
2,0.596578,0.770483,-2.514553,0.000000
3,0.544977,0.773626,-2.937232,0.000000
4,0.489321,0.788742,0.000000,0.000000
5,0.591062,0.731387,0.000000,1.038579
6,0.523713,0.649504,-2.992494,0.000000
7,0.474913,0.605535,-2.906836,0.000000
8,0.432685,0.582541,0.000000,0.000000
9,0.577238,0.799128,0.000000,1.103110
10,0.468005,0.790149,3.119491,0.000000
11,0.421586,0.785298,-2.937363,0.000000
12,0.398597,0.787607,0.000000,0.000000
13,0.568724,0.870415,0.000000,1.525628
14,0.471109,0.869820,0.364450,0.000000
15,0.502584,0.858032,2.797259,0.000000
16,0.542892,0.857467,0.000000,0.000000
17,0.565271,0.931376,0.000000,0.000000
